Name,Province,ClimateID,WMOID,TCID,Lat,Lng,Elev,hlyStartYear,hlyEndYear,dlyStartYear,dlyEndYear,mlyStartYear,mlyEndYear
ANTIGONISH,NS,8200150,,,45.63,-61.97,9.1,,,1880,1947,1880,1947
ANTIGONISH,NS,8200151,,,45.62,-61.98,30.5,,,1979,1982,1979,1982
ANTIGONISH SNOW,NS,8200152,,,45.62,-61.9,30,,,2009,2009,,
APRIL BROOK IHD,NS,8200155,,,46.23,-61.13,61,,,1966,1976,1966,1976
ARGYLE HEAD,NS,8200170,,,43.83,-65.87,15.2,,,1981,1983,1981,1983
ASHDALE,NS,8200180,,,45,-63.88,70.05,,,2000,2004,2000,2004
AVON,NS,8200200,,,44.88,-64.22,23.7,,,1949,2001,1949,2001
AVONDALE,NS,8200210,,,45.02,-64.12,42.1,,,1993,2006,1993,2006
AYLESFORD,NS,8200220,,,45.03,-64.87,39.9,,,1961,1984,1961,1984
BACCARO,NS,8200250,,,43.47,-65.47,3,,,1957,1979,1957,1979
BACCARO POINT,NS,8200254,,WCP,43.45,-65.47,12.7,1994,2009,2005,2007,,
BACCARO PT,NS,8200255,71920,ACP,43.45,-65.47,4.6,2007,2019,2007,2019,2007,2007
BADDECK,NS,8200300,,,46.1,-60.75,7.6,,,1875,2000,1875,2000
BADDECK BELL,NS,8200301,,,46.1,-60.75,16.6,,,2000,2010,2000,2006
BARRIE BROOK,NS,8200400,,,45.65,-61.43,10.7,,,1950,1972,1950,1972
BARRINGTON CCR,NS,8200415,,,43.45,-65.47,21,1994,1996,,,,
BAYSWATER,NS,8200437,,,44.5,-64.08,30.5,,,1990,1994,1990,1994
BEAR RIVER,NS,8200500,,,44.57,-65.63,7.6,,,1952,2006,1952,2006
BEAVERBANK,NS,8200550,,,44.9,-63.72,182.9,,,1871,1964,1871,1964
BEAVER ISLAND (AUT),NS,8200558,71403,WBV,44.82,-62.33,16,1994,2019,1992,2019,,
BEDFORD BASIN,NS,8200573,71329,ABB,44.71,-63.63,3.5,2004,2019,2018,2019,,
BEDFORD RANGE,NS,8200574,71325,ABR,44.75,-63.66,9.6,2004,2019,2018,2019,,
BEDFORD,NS,8200575,,,44.73,-63.67,30.5,,,1954,1966,1955,1966
BEDFORD MWO,NS,8200576,,WAZ,44.73,-63.67,32.9,1995,1998,,,,
BERRYS BAY,NS,8200577,,,43.66,-65.26,7,,,1998,2001,1998,2001
BERWICK,NS,8200578,,,45.08,-64.73,39.6,,,1994,2015,1994,2006
BIG INTERVALE,NS,8200579,,,46.83,-60.62,39.6,,,1984,1992,1984,1992
BIRCHTOWN,NS,8200581,,,45.45,-61.48,68.6,,,1958,1977,1958,1977
BLACK RIVER,NS,8200584,,,46.13,-61.33,106.7,,,1973,1975,1973,1975
BLUE MOUNTAIN,NS,8200587,,,45.48,-62.42,213.4,,,1956,1957,1956,1957
BRAESHORE,NS,8200590,,,45.7,-62.65,7.6,,,1975,1984,1975,1984
BRIDGETOWN,NS,8200596,,,44.83,-65.3,8,,,1998,2012,1998,2006
BRIDGEWATER,NS,8200600,,,44.4,-64.55,27.4,,,1961,2014,1961,2006
BRIER ISLAND,NS,8200604,71988,WVU,44.29,-66.35,15.8,1969,2019,2005,2019,2005,2007
CAMBRIDGE STATION,NS,8200630,,,45.07,-64.62,30.5,,,1973,1978,1973,1978
CAMDEN IHD,NS,8200635,,,45.32,-63.2,182.9,,,1973,1979,1973,1979
CANNING,NS,8200638,,,45.15,-64.45,27.1,,,1979,1981,1979,1981
CANSO,NS,8200640,,,45.32,-60.97,25.9,1963,1971,1963,1971,1964,1971
CAPE GEORGE,NS,8200647,,WGU,45.87,-61.9,120,1994,2002,,,,
CAPE JOHN,NS,8200650,,,45.78,-63.08,15.2,,,1959,1960,1959,1960
CAPE NORTH,NS,8200670,,,47.02,-60.45,47.2,,,1958,1959,1958,1959
CAPE SABLE,NS,8200700,,,43.38,-65.62,3,,,1948,1986,1948,1986
CAP LA RONDE,NS,8200750,,,45.57,-60.9,15.2,,,1971,1972,1971,1972
CARIBOU POINT (AUT),NS,8200774,71415,WBK,45.77,-62.68,2.4,1994,2019,1993,2019,2004,2007
CHAIN LAKE,NS,8200800,,,44.63,-63.63,59.4,,,1945,1977,1945,1977
CHARLESVILLE,NS,8200810,,,43.58,-65.78,2.7,,,1978,2017,1978,2006
CHESTER,NS,8200816,,,44.55,-64.25,60.7,,,1983,1986,1984,1986
CHESTER BASIN,NS,8200818,,,44.55,-64.32,13.4,,,1983,1984,1984,1984
CHETICAMP,NS,8200824,,,46.63,-61.05,335.3,,,1935,1945,1935,1945
CHETICAMP,NS,8200825,,,46.65,-60.95,11,,,1956,1998,1956,1998
CHETICAMP CS,NS,8200827,71959,XCH,46.65,-60.95,43.9,1999,2018,1998,2018,1998,2007
CHETICAMP HIGHLANDS NATIONAL PARK,NS,8200828,73023,AHT,46.65,-60.95,8,2018,2019,2018,2019,,
CHETICAMP SNOW,NS,8200830,,,46.63,-60.95,27,,,2011,2015,,
CLAM HARBOUR,NS,8200850,,,44.73,-62.88,7.6,,,1956,1958,1956,1958
CLARENCE,NS,8200860,,,44.92,-65.17,51.5,,,1958,1993,1958,1993
CLEMENTSVALE,NS,8200875,,,44.62,-65.57,106.7,,,1961,1980,1961,1980
CLIFTON,NS,8200900,,,45.35,-63.42,15.2,,,1948,1989,1948,1989
CLYDESDALE,NS,8200940,,,45.63,-62.03,56.7,,,1990,1995,1990,1995
COLLEGE GRANT,NS,8200989,,,45.65,-63.1,96.9,,,1989,1992,1989,1992
COLLEGEVILLE,NS,8201000,,,45.48,-62.02,76.2,,,1916,2016,1916,2006
COLLEGEVILLE AUTO,NS,8201001,71698,AGL,45.49,-62.01,69,2015,2019,2015,2019,,
COPPER LAKE,NS,8201100,,,45.38,-61.97,96.9,1953,1974,1945,1974,1945,1974
CORNWALL,NS,8201200,,,44.53,-64.57,,,,1950,1957,1950,1957
DARTMOUTH,NS,8201292,,,44.67,-63.57,22.9,,,1990,1991,1990,1991
DAYTON,NS,8201336,,,43.87,-66.1,8.9,,,1988,1997,1988,1997
DEBERT,NS,8201380,,,45.42,-63.42,38.1,,,1982,2001,1982,2001
DEBERT,NS,8201390,71317,ZDB,45.42,-63.47,37.5,2003,2019,2003,2019,2004,2007
DEBERT A,NS,8201400,,,45.42,-63.45,44.2,1953,1960,1945,1960,1945,1960
DEMING,NS,8201410,,,45.22,-61.18,15.8,,,1956,2011,1956,2006
DICKIE BROOK,NS,8201500,,,45.35,-61.5,2.8,,,1950,1994,1950,1994
DIGBY,NS,8201600,,,44.62,-65.75,12.2,,,1872,1965,1872,1965
DIGBY AIRPORT,NS,8201601,,YID,44.55,-65.78,152.1,1994,1997,1989,1997,1989,1997
DIGBY CKDY,NS,8201602,,,44.62,-65.77,60.7,,,1970,1985,1970,1985
DIGBY PRIM POINT,NS,8201605,,,44.68,-65.78,21.3,,,1965,1985,1965,1985
EAST JORDAN,NS,8201685,,,43.73,-65.2,15.2,,,1973,1980,1973,1980
EAST RIVER ST MARY'S,NS,8201690,,,45.38,-62.17,52.4,,,1975,1980,1975,1980
EAST WALLACE,NS,8201695,,,45.8,-63.43,17,,,2000,2004,2000,2004
ECUM SECUM,NS,8201700,,,44.98,-62.18,15.3,1953,1961,1940,1986,1940,1986
EDDY POINT,NS,8201716,,,45.52,-61.25,66.1,1971,1985,1971,1985,1972,1985
ELMSDALE,NS,8201750,,,44.97,-63.52,15.2,,,1961,1964,1961,1964
FARMINGTON,NS,8201766,,,44.63,-64.67,151.5,,,1982,2003,1982,2003
ESKASONI FIRST NATION AUTOMATIC WEATHER STATION,NS,8201780,71175,AEI,45.92,-60.65,28,2011,2019,2011,2019,,
FIVE MILE LAKE,NS,8201800,,,44.95,-64,45.7,,,1933,1978,1933,1978
FRASER BROOK IHD,NS,8201850,,,45.33,-63.17,121.9,,,1965,1977,1966,1977
FRIZZLETON,NS,8201900,,,46.37,-60.97,,,,1916,1951,1916,1953
GARLAND,NS,8201925,,,45.12,-64.78,205.7,,,1964,1972,1964,1972
GLENORA FALLS,NS,8201950,,,46.12,-61.37,76.2,,,1954,1961,1954,1961
GRAND ETANG,NS,8201969,73030,WZQ,46.55,-61.05,12.8,1994,2019,2005,2019,,
GREAT VILLAGE,NS,8201980,,,45.42,-63.62,22,,,1980,2004,1980,2004
GREENWOOD A,NS,8202000,71397,YZX,44.98,-64.92,28,1953,2019,1942,2019,1942,2017
EMERGENCY WEATHER STATION #2,NS,8202195,,ERU,44.73,-64.46,135,2013,2019,2018,2019,,
HALIFAX,NS,8202198,,,44.65,-63.6,29.6,,,1871,1933,1871,1933
HALIFAX,NS,8202200,,,44.65,-63.57,31.7,1953,1963,1939,1974,1939,1974
HALIFAX CITADEL,NS,8202220,,,44.65,-63.58,70.1,,,1933,2002,1933,2002
HALIFAX COMMONS,NS,8202221,,AHF,44.63,-63.58,44,2010,2011,,,,
HALIFAX DOCKYARD,NS,8202240,71328,AHD,44.66,-63.58,3.8,2004,2019,2018,2019,,
HALIFAX STANFIELD INT'L A,NS,8202249,,YHZ,44.88,-63.51,145.4,2019,2019,2019,2019,,
HALIFAX STANFIELD INT'L A,NS,8202250,71395,YHZ,44.88,-63.5,145.4,1961,2012,1953,2012,1953,2012
HALIFAX STANFIELD INT'L A,NS,8202251,71395,YHZ,44.88,-63.51,145.4,2012,2019,2012,2019,,
HALIFAX KOOTENAY,NS,8202252,71326,AHK,44.59,-63.55,52,2004,2019,2018,2019,,
HALIFAX WINDSOR PARK,NS,8202255,71327,AHW,44.66,-63.61,51,2004,2019,2018,2019,,
HALL'S HARBOUR,NS,8202260,,,45.2,-64.62,7.9,,,1978,1980,1978,1980
HAMMONDS PLAINS,NS,8202270,,,44.73,-63.77,106.7,,,1969,1972,1969,1971
HARMONY,NS,8202300,,,44.42,-65.05,106.7,,,1950,1986,1950,1986
HART ISLAND (AUT),NS,8202318,71419,WRN,45.35,-60.98,8.2,1994,2019,1993,2019,,
HEAD JEDDORE,NS,8202337,,,44.78,-63.07,19,,,1990,1991,1990,1991
HELLS GATE,NS,8202350,,,45.05,-64.42,91.4,,,1957,1957,1957,1957
HOLLOW BRIDGE,NS,8202400,,,45,-64.38,127.7,,,1950,1954,1950,1955
HOPEWELL,NS,8202415,,,45.5,-62.72,152.4,,,1968,1984,1968,1984
HUBBARDS,NS,8202420,,,44.63,-64.08,30.5,,,1972,1980,1972,1980
INDIAN BROOK,NS,8202465,,,46.37,-60.53,13.2,,,1965,1989,1965,1989
INGONISH BEACH,NS,8202500,,,46.65,-60.4,7.9,,,1950,2000,1950,2000
INGONISH BEACH RCS,NS,8202502,71027,XIB,46.66,-60.41,10,2000,2019,2000,2019,2004,2007
INVERNESS,NS,8202535,,,46.2,-61.3,35.1,,,1991,2001,1991,2001
INVERNESS (AUT),NS,8202550,,,46.23,-61.3,38.9,1977,1986,1973,1975,1973,1973
JACKSON,NS,8202565,,,45.58,-63.83,91.4,,,1982,2004,1982,2004
KEBLE,NS,8202580,,,45.7,-63.18,31.1,,,1980,1980,1980,1980
KEJIMKUJIK PARK,NS,8202590,,,44.43,-65.2,126.8,,,1966,1994,1966,1994
KEJIMKUJIK 1,NS,8202592,71599,WKG,44.4,-65.2,125,1994,2019,1993,2019,1993,2007
KEMPTVILLE,NS,8202700,,,44.08,-65.77,76.2,,,1950,1991,1950,1991
KEMPTVILLE 2,NS,8202701,,,44.08,-65.78,61,,,1956,1956,1956,1956
KENTVILLE CDA,NS,8202800,,,45.07,-64.48,48.8,,,1913,1996,1913,1996
KENTVILLE CDA CS,NS,8202810,71671,XKT,45.07,-64.48,48.7,1999,2019,1996,2019,1996,2007
LAKE AINSLIE,NS,8202856,,,46.18,-61.2,84.7,,,1991,1991,1991,1991
LAKE CHARLOTTE,NS,8202890,,,44.73,-62.95,7.6,,,1971,1972,1971,1972
LAKE MAJOR,NS,8202896,,,44.72,-63.48,62.5,,,1999,2019,1999,2006
LAKE ROSSIGNOL,NS,8202900,,,44.22,-65.23,85.3,,,1941,1967,1941,1967
LAWRENCETOWN,NS,8202925,,,44.87,-65.17,30.5,,,1956,1956,1956,1956
LILY DALE,NS,8202950,,,44.37,-64.3,61,,,1956,1958,1956,1958
LISCOMB GAME SANCTUARY,NS,8202975,,,45.05,-62.5,61,,,1962,1970,1962,1970
LIVERPOOL,NS,8203000,,,44.05,-64.72,5.5,,,1940,1959,1940,1959
LIVERPOOL,NS,8203001,,,44.07,-64.67,15.2,,,1913,1939,1913,1939
LIVERPOOL BIG FALLS,NS,8203100,,,44.13,-64.93,49.6,,,1940,2012,1940,2006
LIVERPOOL MILTON,NS,8203120,,,44.08,-64.77,28.5,,,1966,2013,1966,2005
LOCH LOMOND,NS,8203150,,,45.73,-60.62,30.5,,,1958,1973,1958,1973
LOCH LOMOND,NS,8203151,,,45.73,-60.6,45.7,,,1973,1978,1973,1978
LORNE STATION,NS,8203156,,,45.43,-62.72,118.9,,,1984,1992,1984,1992
LOUISBOURG,NS,8203161,,,45.9,-60,45.7,,,1972,2013,1972,2006
LOUISBOURG,NS,8203163,71596,AUU,45.92,-59.97,15,2017,2019,2017,2019,,
LOWER L'ARDOISE,NS,8203164,,,45.6,-60.75,15.2,,,1974,1990,1974,1990
LOWER MEAGHERS GRANT,NS,8203165,,,44.92,-63.23,41.1,,,1967,1993,1967,1993
LOWER SACKVILLE,NS,8203170,,,44.77,-63.67,48.8,,,1964,1972,1964,1972
LR.SACKVILLE/BEDFORD SNOW,NS,8203171,,,44.76,-63.66,59,,,2011,2013,,
LUCASVILLE,NS,8203200,,,44.77,-63.75,129.5,,,1951,1954,1951,1954
LUNENBURG,NS,8203210,,XLB,44.36,-64.3,3.8,2002,2019,2005,2019,2007,2007
LYONS BROOK,NS,8203230,,,45.66,-62.8,28.9,,,1984,2017,1984,2006
MABOU,NS,8203249,,,46.07,-61.38,32,,,1986,2014,1986,2006
MACKAYS CORNER,NS,8203268,,,45.77,-62.83,2.7,,,1984,1986,1984,1986
MAHONE BAY,NS,8203300,,,44.47,-64.38,25.9,,,1872,1960,1872,1960
MAITLAND,NS,8203320,,,45.32,-63.5,15.2,,,1977,1978,1977,1978
MALAGASH POINT,NS,8203396,,,45.78,-63.28,7.6,,,1989,2000,1989,2000
MALAY FALLS,NS,8203400,,,44.98,-62.48,39.6,1999,2000,1950,2000,1950,2000
MALAY FALLS,NS,8203405,73029,XMY,44.98,-62.48,39.6,1999,2019,2000,2019,2000,2007
MARGAREE FORKS,NS,8203422,,,46.37,-61.08,15.2,,,1960,1975,1960,1975
MARGAREE FORKS,NS,8203423,,,46.33,-61.1,22.9,,,1976,2004,1976,2004
MARGAREE HARBOUR,NS,8203425,,,46.43,-61.1,5.5,,,1958,1971,1958,1971
MARTOCK 35M,NS,8203428,,AMB,44.94,-64.17,35,2010,2011,,,,
MARTOCK 197M,NS,8203429,,AMC,44.93,-64.16,197,2010,2011,,,,
MARYVALE,NS,8203430,,,45.75,-62.05,45.7,,,1976,1976,1976,1976
MAVILLETTE EXP ST,NS,8203450,,,44.1,-66.18,30.5,,,1956,1957,1956,1957
MCNABS ISLAND (AUT),NS,8203478,,XMI,44.6,-63.53,15.4,1999,2019,2005,2019,,
METEGHAN,NS,8203498,,,44.18,-66.18,12.2,,,1973,1973,1973,1973
METEGHAN RIVER,NS,8203500,,,44.27,-66.13,15.2,,,1937,1986,1937,1986
MIDDLEBORO,NS,8203510,,,45.77,-63.57,30.5,,,1981,2004,1981,2004
MIDDLE CLYDE RIVER,NS,8203520,,,43.85,-65.52,53.3,,,1990,1995,1990,1995
MIDDLE MUSQUODOBOIT,NS,8203535,,,45.07,-63.1,47.8,,,1961,2019,1961,2006
MIDDLETON,NS,8203550,,,44.95,-65.07,21.3,,,1914,1946,1914,1946
MILFORD,NS,8203564,,,45.02,-63.45,30.5,,,1981,1982,1981,1982
MILFORD STATION,NS,8203567,,,45.03,-63.4,31.5,,,1993,2000,1993,2000
MILL VILLAGE,NS,8203570,,,44.18,-64.67,15.2,,,1973,1993,1973,1993
MINASVILLE,NS,8203578,,,47.28,-63.82,61.6,,,1991,1992,1991,1992
MOUNT UNIACKE,NS,8203600,,,44.9,-63.83,158.5,,,1919,2003,1919,2003
NAPPAN CDA,NS,8203700,,,45.77,-64.25,19.8,,,1890,2005,1890,2005
NAPPAN AUTO,NS,8203702,71311,XNP,45.76,-64.24,19.8,2003,2019,2003,2019,2005,2007
NEILS HARBOUR,NS,8203740,,,46.82,-60.32,22.9,,,1974,1974,1974,1974
NEW GERMANY,NS,8203800,,,44.55,-64.7,78.6,,,1952,1960,1952,1960
NEW GLASGOW TRENTON,NS,8203905,,,45.62,-62.62,93.3,,,1945,1950,1945,1950
NEW GRAFTON,NS,8204000,,,44.42,-65.18,,,,1950,1967,1950,1967
NOEL,NS,8204100,,,45.28,-63.73,45.7,,,1934,1960,1934,1960
NOEL SHORE,NS,8204124,,,45.32,-63.65,40.8,,,1979,1980,1979,1980
NOEL SHORE EXP ST,NS,8204125,,,45.3,-63.65,91.4,,,1956,1956,1956,1956
NORTHEAST MARGAREE,NS,8204150,,,46.33,-60.97,83.8,,,1955,1974,1955,1974
NORTHEAST MARGAREE,NS,8204151,,,46.35,-61,31.1,,,1968,1987,1955,1987
NORTHEAST MARGAREE (AUT),NS,8204154,73027,WNS,46.37,-60.98,54,1994,2019,2017,2019,,
NORTH KINGSTON,NS,8204158,,,45.02,-64.97,70.1,,,1993,1997,1993,1997
NORTH MOUNTAIN CS,NS,8204161,71604,XNM,46.82,-60.67,439.4,1998,2019,1998,2019,1998,2007
NORTH SYDNEY,NS,8204165,,,46.2,-60.27,3,,,1973,1974,1973,1974
OSBORNE HEAD DND,NS,8204190,71324,AOS,44.61,-63.42,30,2004,2019,2018,2019,,
UPPER STEWIACKE RCS,NS,8204193,71753,AOH,45.23,-63.06,23.5,2005,2019,2005,2019,2005,2007
UPPER STEWIACKE SNOW,NS,8204195,,,45.23,-63.05,23.5,,,2012,2012,,
OVERTON,NS,8204197,,,43.83,-66.15,15.2,,,1972,1975,1972,1975
OXFORD,NS,8204200,,,45.73,-63.87,12.8,,,1953,1979,1953,1979
PARADISE,NS,8204300,,,44.83,-65.23,45.7,,,1950,1997,1950,1997
PARRSBORO,NS,8204400,,,45.4,-64.33,24.3,,,1897,2002,1897,2002
PARRSBORO,NS,8204402,71493,APR,45.41,-64.35,30.89,2004,2019,2004,2019,2004,2007
PENTZ,NS,8204405,,,44.3,-64.38,14.9,,,1978,1981,1978,1981
PICTOU,NS,8204420,,,45.7,-62.68,24.4,,,1870,1906,1870,1906
PICTOU,NS,8204421,,,45.68,-62.7,22.9,,,1966,1966,1966,1966
PICTOU LYONS BROOK,NS,8204423,,,45.67,-62.78,15.2,,,1968,1972,1969,1972
PIRATE HARBOUR,NS,8204425,,,45.58,-61.38,30.5,,,1958,1962,1958,1962
PLEASANT BAY GRAND ANSE,NS,8204450,,,46.82,-60.77,28.9,,,1955,1996,1955,1996
POCKWOCK LAKE,NS,8204453,,,44.77,-63.83,164.6,,,1979,2019,1979,2006
POINT EDWARD,NS,8204455,,,46.15,-60.23,15.2,,,1966,1970,1966,1970
POINT ACONI,NS,8204456,,,46.32,-60.33,11.7,,,1990,2013,1990,2006
POINT TUPPER,NS,8204457,,,45.58,-61.33,29,,,1970,1979,1970,1979
POINTE DE L'EGLISE,NS,8204459,,,44.33,-66.12,4.9,,,1982,1983,1982,1983
PORT DUFFERIN,NS,8204477,,,44.92,-62.38,18.3,,,1987,1989,1987,1989
PORT HASTINGS,NS,8204480,,,45.63,-61.4,23.1,,,1874,1989,1874,1989
PORT HAWKESBURY A,NS,8204491,,,45.65,-61.38,114.9,1994,1997,1985,2004,1985,2004
HAWKESBURY,NS,8204493,,,45.62,-61.37,45.7,,,2006,2009,2006,2006
PORT HAWKESBURY,NS,8204495,71041,YPD,45.66,-61.37,114.9,2010,2019,2010,2019,,
PORT HOOD,NS,8204500,,,45.98,-61.53,27.4,,,1950,1993,1950,1993
PORT MORIEN,NS,8204510,,,46.13,-59.87,,,,1873,1906,1873,1906
PORT MORIEN,NS,8204512,,,46.13,-59.9,45.7,,,1972,1974,1972,1974
PORT MORIEN,NS,8204513,,,46.12,-59.97,48.8,,,1976,1976,1976,1976
PUGWASH,NS,8204525,,,45.84,-63.66,4.6,,,1965,2014,1965,2006
RAWDON,NS,8204550,,,45.05,-63.78,182.9,,,1956,1976,1957,1976
RIVER DENYS,NS,8204565,,,45.8,-61.22,27.4,,,1966,1988,1966,1988
RIVER HEBERT,NS,8204570,,,45.6,-64.35,24.4,,,1962,1980,1962,1980
RIVER JOHN,NS,8204577,,,45.72,-63,57.9,,,1992,1995,1992,1995
RIVER JOHN,NS,8204578,,,45.75,-63.12,13.1,,,1979,1986,1979,1986
ROSEWAY,NS,8204600,,,43.78,-65.35,15.2,,,1950,1995,1950,1995
RUTH FALLS,NS,8204620,,,44.93,-62.5,7.6,,,1961,1986,1961,1986
SABLE ISLAND,NS,8204700,71600,ESA,43.93,-60.01,5,1953,2016,1891,2017,1891,2007
SABLE ISLAND,NS,8204701,,YSA,43.93,-60,4,1995,1998,2002,2006,2002,2006
SABLE ISLAND EAST END,NS,8204702,,,43.97,-59.77,7.6,,,1883,1930,1883,1930
SABLE ISLAND A,NS,8204703,71595,WSA,43.95,-59.96,1.2,2014,2019,2014,2019,,
SABLE ISLAND 1,NS,8204707,,,43.93,-60.02,4,1994,1994,1992,1996,,
SABLE ISLAND,NS,8204708,73025,ASB,43.95,-60.01,1.2,2017,2019,2017,2019,,
ST MARGARET'S BAY,NS,8204800,,,44.7,-63.9,17.4,,,1922,2019,1922,2006
ST PAUL ISLAND,NS,8204900,,,47.2,-60.15,31.7,,,1928,1956,1929,1956
ST PAUL ISLAND (AUT),NS,8204909,71418,WEF,47.23,-60.14,27,1994,2019,1993,2019,,
SALMON HOLE,NS,8205000,,,44.93,-64.03,83.8,,,1938,2013,1938,2005
SALT SPRINGS EXP ST,NS,8205050,,,45.53,-62.95,137.2,,,1957,1958,1957,1958
SAMBRO ISLAND,NS,8205055,,,44.43,-63.57,5.8,,,1966,1969,1966,1969
SANDY COVE NRC,NS,8205062,,,44.47,-63.57,10.1,,,1975,2001,1975,2001
SAULNIERVILLE,NS,8205070,,,44.27,-66.12,45.7,,,1916,1937,1916,1937
SEAFOAM,NS,8205079,,,45.78,-62.97,16.8,,,1984,1989,1984,1989
SHARPE BROOK IHD,NS,8205085,,,45.02,-64.63,137.2,,,1967,1978,1967,1978
SHEARWATER A,NS,8205090,71601,YAW,44.63,-63.5,44,1953,2019,1944,2007,1944,2007
SHEARWATER AUTO,NS,8205091,,WAW,44.64,-63.51,53,1996,2010,1997,2010,2005,2007
SHEARWATER RCS,NS,8205092,71264,AAW,44.63,-63.51,24,2008,2019,2008,2019,,
SHEARWATER JETTY,NS,8205093,,WZU,44.63,-63.52,5.5,1994,2019,2018,2019,,
SHEET HARBOUR,NS,8205100,,,44.92,-62.48,9.1,,,1950,1962,1950,1962
SHEFFIELD MILLS,NS,8205120,,,45.13,-64.5,30.2,,,1958,1993,1958,1993
SHELBURNE,NS,8205126,,,43.72,-65.25,29.9,1981,1988,1972,1988,1972,1988
SHELBURNE SANDY POINT,NS,8205130,73015,ESB,43.7,-65.32,46.03,2018,2019,2018,2019,,
SHUNACADIE BEACH,NS,8205148,,,46.02,-60.67,1,,,1984,1986,1984,1986
SOUTH ALTON,NS,8205170,,,45.07,-64.53,,,,1912,1933,1912,1933
SOUTH HIGHLANDS,NS,8205180,,,46.17,-61.38,320,,,1958,1960,1958,1960
SOUTH MOUNTAIN,NS,8205185,,,45.02,-64.68,134.7,,,1994,2006,1994,2006
SOUTH SIDE,NS,8205192,,,43.45,-65.6,4,,,1988,1992,1988,1992
SOUTH SIDE HARBOUR,NS,8205193,,,45.62,-61.9,30,,,1997,2011,1997,2006
SPRINGFIELD,NS,8205200,,,44.67,-64.85,167.3,,,1919,2003,1919,2003
SPRINGHILL,NS,8205215,,,45.62,-64.08,182.9,,,1918,1929,1918,1929
SPRINGHILL,NS,8205217,,,45.62,-64.07,170.1,,,1982,1997,1982,1997
SPRUCE HILL LAKE,NS,8205300,,,44.58,-63.65,107.6,,,1945,1977,1945,1977
SPRYFIELD,NS,8205315,,,44.6,-63.6,45.7,,,1973,1973,1973,1973
STELLARTON,NS,8205400,,,45.57,-62.65,7.6,,,1940,1959,1941,1959
STELLARTON LOURDES,NS,8205401,,,45.57,-62.65,10.7,,,1952,1976,1952,1976
STEWIACKE,NS,8205490,,,45.13,-63.33,45.7,,,1962,1966,1962,1966
STILLWATER,NS,8205600,,,45.18,-62,17.1,,,1915,1979,1915,1979
STILLWATER SHERBROOKE,NS,8205601,,,45.14,-61.98,14,,,1967,2004,1967,2004
SUGAR CAMP BROOK,NS,8205623,,,45.7,-61.32,30.5,,,1988,1992,1988,1992
SUMMERVILLE,NS,8205650,,,45.12,-64.18,38.1,,,1965,2004,1965,2004
SYDNEY CCR,NS,8205697,,,46.17,-60.16,88,1994,1995,,,,
SYDNEY,NS,8205698,,,46.15,-60.2,14.6,,,1870,1941,1870,1941
SYDNEY A,NS,8205700,71707,YQY,46.17,-60.05,61.9,1953,2014,1941,2014,1941,2014
SYDNEY A,NS,8205701,71707,YQY,46.16,-60.05,61.9,2014,2019,2014,2019,,
SYDNEY CS,NS,8205702,71758,AQY,46.16,-60.04,62.5,2006,2019,2006,2019,2006,2007
SYDNEY A,NS,8205703,,YQY,46.16,-60.05,61.9,2016,2019,2018,2019,,
TATAMAGOUCHE,NS,8205774,,,45.68,-63.23,18,,,1993,2019,1993,2006
TATAMAGOUCHE,NS,8205775,,,45.75,-63.37,7.6,,,1966,1978,1966,1978
TIMBERLEA,NS,8205800,,,44.67,-63.75,83.8,,,1946,1962,1948,1963
TRACADIE,NS,8205895,71308,XTD,45.61,-61.68,66.67,2003,2019,2003,2019,2004,2007
TRAFALGAR,NS,8205900,,,45.28,-62.67,152.4,,,1919,1981,1919,1981
TRENTON MUNICIPAL A,NS,8205950,,YTN,45.61,-62.62,97.23,1999,2000,1999,2005,1999,2005
TRURO,NS,8205988,,,45.35,-63.3,12.2,,,1872,1915,1872,1915
TRURO,NS,8205990,,,45.37,-63.27,39.9,1960,1986,1960,2002,1960,2002
TRURO (AUT),NS,8205992,,WUR,45.37,-63.27,39.9,1994,2005,1992,2005,,
TRURO NSAC,NS,8206000,,,45.37,-63.3,23.5,,,1910,1966,1910,1966
TUSKET,NS,8206100,,,43.88,-65.98,9.1,,,1950,2007,1950,2006
UPPER MUSQUODOBOIT,NS,8206180,,,45.15,-62.93,61,,,1967,1971,1967,1971
UPPER STEWIACKE,NS,8206200,,,45.22,-63,22.9,,,1915,2005,1915,2005
URBANIA,NS,8206208,,,45.22,-63.43,61.9,,,1986,1991,1986,1991
WATERVILLE CAMBRIDGE,NS,8206222,,,45.05,-64.65,30.6,,,1980,2019,1980,2006
WENTWORTH,NS,8206225,,,45.7,-63.55,45.7,,,1957,1966,1957,1966
WENTWORTH 66M,NS,8206226,,AWW,45.61,-63.56,66,2010,2011,,,,
WENTWORTH 280M,NS,8206227,,AWT,45.61,-63.55,280,2010,2011,,,,
WENTWORTH VALLEY,NS,8206228,,,45.62,-63.57,54.9,,,1984,1986,1984,1985
WEST BRANCH,NS,8206232,,,45.68,-63.07,63.1,,,1984,1986,1984,1986
WESTERN HEAD,NS,8206240,71411,WWE,43.99,-64.66,10.06,1959,2019,1959,2019,1959,2007
WEST NEW ANNAN,NS,8206246,,,45.63,-63.37,89.9,,,1988,1989,1988,1989
WESTPHAL,NS,8206250,,,44.68,-63.52,67.7,,,1955,1998,1955,1998
